m,A,split1,still1,split2,still2,split3,still3
141,461,32.432839578733336,26.16113724837346,27.482428006436322,17.232711717685163,15.242219888678935,34.64906071222067
141,471,32.9246223181907,24.352898426012523,27.65757383156896,17.18679187093965,14.831147971101657,34.42922538252522
141,481,33.368841990333884,22.600241354637543,27.891610251175592,17.126289624168717,14.380506145950925,34.25752470324382
141,491,33.76424453118777,20.90594945693481,27.15384265179092,16.895893159569617,14.483758375271446,34.17389034498122
151,1,11.904108631348137,87.95593132215399,19.654500087252412,78.86884077789956,9.032119651396629,86.83677145636224
151,11,45.422437298022764,54.47943176974193,48.56147092911594,51.281656239343974,10.64164491321953,83.9496647396963
151,21,48.54362800735907,51.17483178269566,49.8620167559323,46.80389578172215,4.3418728648622125,93.70029790642651
151,31,48.80821223356319,50.9338474381086,50.547449483165664,48.83904331879425,2.2121824565179136,96.3647599709512
151,41,48.73972538511869,50.71754573078381,50.2977587738591,48.723379140175744,1.394866541682286,96.98492873426667
151,51,48.63867216954349,50.30258544531664,49.72558045181726,48.69258920433534,0.5785738898356682,96.61161826125635
151,61,48.529071213032886,48.95856549857992,48.346301024075345,49.714041889189424,1.0923238658494083,94.81748926850582
151,71,47.725095853992066,50.2756063945884,49.18488331584523,48.067076060541424,1.5028594688967871,94.12700542686859
151,81,48.561256092717144,50.244937891656726,49.226650014224944,48.09003477242156,1.3270603140008508,95.40000453824565
151,91,46.73957290476871,52.32103840882123,50.78769291914459,45.54913559250335,1.1825885554253888,94.8138153892844
151,101,47.08778682806914,51.1643346319399,48.837832590580945,45.50455941295952,1.540596680855399,92.0616637157289
151,111,45.899762733822485,50.6059403605552,47.673347362188686,44.938568792172674,2.6848151270777865,88.07362455671371
151,121,43.37689871379147,50.43184769291567,47.35079309571987,44.31115614754973,4.480434983570196,84.12684962924659
151,131,42.50195252869701,48.70033479916775,45.94326438385595,45.49294252734499,6.085673094294599,79.86805632952284
151,141,40.8932304539205,47.414554239520676,44.98860617681657,46.359494474392456,7.759176146607251,76.16504082090862
151,151,41.51599559084062,44.522946382589986,42.48310432912821,48.648752378805554,9.1763299681578,72.5580126356007
151,161,40.27997474666519,43.09295522725438,41.28750953629814,49.53928549541578,11.09567613774869,68.15359738143007
151,171,38.66944773724146,42.19254909958737,40.39304293294703,49.73876760651888,12.917850569305923,63.875688178032576
151,181,38.1917065906109,40.534657084291204,38.535887544899595,50.17812074170589,14.068963170224727,59.61670784124007
151,191,37.46632181674413,39.30298693136744,37.08199394846071,50.1831069038709,15.239929890511133,55.543979414925474
151,201,36.52999289249914,38.53911262769198,35.98705709945351,49.649864564685465,16.16112762269103,51.665921490994506
151,211,38.30813246565239,34.75505995689648,32.579023595350165,50.46198443259671,16.352452570554604,48.04134461898252
151,221,37.048774868447126,34.64163050946471,32.032850879702586,49.31988382163891,17.178506397379223,44.96531023881699
151,231,35.64623813128247,35.10226939278936,32.01460908900677,47.26853593124936,17.63437174915599,42.082880090108794
151,241,37.0281710783596,31.71947189148792,29.4120721037592,47.11207729498374,14.690699100435408,39.82193034860303
151,251,35.4155193857563,32.92584471595655,29.827520370757103,44.90313094137251,14.77224334270204,38.213951480100185
151,261,36.60082381804134,29.77802051235464,25.056264300266808,44.679326549332565,15.014907807797941,36.10908550386675
151,271,34.81231135475274,31.797455963823396,25.83730926366033,42.03188423699583,14.850712794991916,35.42505396567641
151,281,35.86063035582119,28.84714369974164,24.202244596017305,42.07213045259965,14.807062974957866,34.09863816899991
151,291,33.887810210333704,31.777083162414556,25.370862236424912,39.77511915334142,15.503729568366131,32.720787132757515
151,301,34.85070777780667,28.992663931369854,23.32860966419485,38.98541203718624,15.14795958342,32.12572686419865
151,311,34.24281623214307,29.500577717743404,25.821914285991056,36.950676277757346,14.28791948693006,32.68371909820961
151,321,33.55796432110085,30.320395890648697,8.467221235101013,35.516715284916,14.469548524783374,29.955879382274986
151,331,34.387236239587914,27.774022626605273,24.943181574277123,35.14185596545343,14.425105809083988,29.594687523874814
151,341,35.124534826926414,25.32815692768176,23.828193391630894,33.98155422006369,13.994967609584608,29.71273796675599
151,351,32.74291805958013,30.542398471042354,8.107398854354647,32.14753928057099,14.201645648894267,29.616706374322277
151,361,33.50033836041315,28.187793123163196,7.822984098800179,31.052923784767668,13.54840855515661,28.002779564722474
151,371,34.183844865597784,25.913707255769218,24.188271672595953,31.046175760617402,13.68457989203285,27.03977215530728
151,381,34.790402636969155,23.72625398603902,23.800366592679598,29.898071566588463,13.07351800476001,27.48103306739798
151,391,33.87714474895962,25.773237103172985,8.082112037830365,28.93073983613521,12.68780273390747,27.93957481644407
151,401,32.82553144033476,28.24155341750702,8.231956192908942,26.33318372288433,13.22425291770369,27.20527051058765
151,411,33.43995164756982,26.173399759119487,7.9623054335904495,25.833043300938606,12.898390334610626,27.47020204421936
151,421,33.993878055644004,24.173416111217648,7.842256773226818,25.667077593914968,12.367089168401298,26.895641296365547
151,431,34.485333934506976,22.245785689084162,23.15425297626128,24.840612736301125,15.336348891598428,27.323986093511326
151,441,33.410585808513744,25.214371917469208,7.5577453033003925,23.829776179420794,11.875860817159998,27.96246060790322
151,451,32.118032538416074,28.707851314825128,7.668976555104468,21.419531516429107,12.320508146592568,15.201449600855966
151,461,32.671414409833524,26.851511440330363,7.270773228703294,22.279645844299825,11.74175738451634,15.483389994710366
151,471,33.17910597903004,25.046442328889878,7.212627209130167,22.029067028626805,11.616219322401376,15.358511535255232
151,481,33.639669295636295,23.29561897998966,7.173670903760583,21.762760066005395,11.484738239583669,15.274474260692422
151,491,34.05182083468935,21.601832376067787,5.913773293759182,21.35147619039373,13.478934794372973,27.72437228176049
161,1,11.334768369163426,88.51448628866247,19.68401824053187,80.0325521764941,8.57134064069295,87.42047539902191
161,11,44.89635543704136,55.008500556613114,45.04863970130544,51.834740863600445,10.054897259557464,82.86200581873915
161,21,48.39512935932682,51.44767743696151,49.5284677710078,49.199808962898686,3.7881946012388084,93.19387824592611
161,31,48.82162924790174,50.757780962967445,49.87188546678928,49.066374834881785,2.12359636505307,95.74200166952495
161,41,48.77821969062539,50.29269963075138,50.00039691058501,49.18053665416397,1.3295146059415444,96.38923883123121
161,51,48.904344650859656,50.780063914492345,50.3549850843922,48.540672741819954,0.39314134297842496,97.66888610000517
161,61,48.68427613568887,49.74796962443486,49.18400507054805,49.209463154346125,0.9296598238016601,96.04240446015247
161,71,47.894877440380945,49.57334003610288,48.80924234788032,49.20329247943404,2.0718478839995957,93.42510879988956
161,81,48.992693937388175,48.85007474859376,47.79703058239171,49.57544458536617,2.265615393067338,93.60897274302556
161,91,47.57798198773669,51.277897358454915,50.201314372883424,47.193711724564736,1.2871292198094,95.52764906442991
161,101,48.28576980074532,50.8078263767145,49.474613028079524,47.20114574870726,0.9457238973461035,95.51558239900469
161,111,47.38192214622829,51.25795892101404,49.19023416489673,45.822738347832185,1.6639339810539406,93.01934476173285
161,121,44.96994657156279,52.17456902751619,49.36333094990002,43.88443892172486,3.234493499497034,89.27411542835473
161,131,44.1878213560553,51.097195411688645,47.96109939657471,44.096729469428745,4.628377701200198,85.08628430315267
161,141,42.54671394511642,50.33644521553893,47.182762371083435,44.29113680152684,5.835807082968552,81.47848270213166
161,151,43.29948883070788,47.68915432437081,44.842795790504766,46.40540585055092,6.007241652318793,79.05951001871375
161,161,41.97807282465331,46.47785774528992,43.9677195198876,47.377522725941844,6.669398042895719,76.60404671510929
161,171,40.200867373641536,45.65053335319568,43.390982215672736,48.00200793977773,7.629875287236805,74.2955818685857
161,181,39.66707121983476,43.995927904948395,41.96923014952261,49.19790443094044,8.360901563068566,71.86577798724392
161,191,38.841940502104684,42.69489614230143,40.664642366456114,49.28222189635118,9.01905967064555,69.90913680227916
161,201,37.770156426508095,41.78989271240477,39.65569394707224,49.479107979173484,9.835707922109963,67.47033095874654
161,211,39.76855526953601,38.10787880523762,36.243047214225555,34.263304889689906,9.864802021970975,65.45511750309572
161,221,38.310545422558725,37.78304987051512,35.60108591672352,33.85828939254309,10.666246128863357,63.2716078366572
161,231,36.697523363445754,37.97230839719224,35.470382637638934,40.35616083203092,11.179934438940414,60.99928990333222
161,241,38.23831343380986,34.665382355742416,32.60206230187553,41.13831799158548,11.072806608807294,58.28749436354877
161,251,36.380206924514894,35.55062101654825,32.94152550162542,46.266564807878844,11.349652272210307,56.616296131831234
161,261,37.697417589330065,32.46180872743704,30.399128666107107,13.451120338465971,11.717444737665579,44.60296507165688
161,271,35.64718870895912,34.12543604064745,31.286143692347036,18.763760787111867,11.731170053960346,53.01300253661556
161,281,36.79989710050881,31.222107637644132,28.988417190656445,12.957427297811805,12.05637434108915,41.74270033870773
161,291,34.568512585631126,33.77763037085762,30.301680949351596,17.80420953011595,12.800885754467082,39.92006281524892
161,301,35.61004213393909,31.031639272806665,28.474224028139055,17.62858795975117,12.786966038410371,38.3426674264001
161,311,34.91015316475619,31.36723343564195,28.498864254732613,11.85372412468189,12.2054550438999,32.06080801704374
161,321,34.13524268039823,32.01447268652945,28.61032237521065,38.619849616133074,12.91910924077384,42.08531769278993
161,331,35.023816256768356,29.494457371983362,27.203011231247675,38.432822223463354,13.051822021780007,36.45179872356042
161,341,35.82343458281146,27.069001074649762,26.012453047506835,32.84472005395262,12.823400701899182,13.918025898400069
161,351,33.192768212956366,31.921949569739176,27.985535704942734,35.31946672894895,12.938995765700556,13.907833299310521
161,361,33.99201984638511,29.586762456281978,26.497365313560177,34.14158768683359,12.492328754153021,14.022744984125998
161,371,34.71926261559102,27.32806792662335,25.700266285625855,31.848130916531524,13.57769267111529,13.52825676084976
161,381,35.371384678758815,25.151917178385624,24.729100966902294,30.59578121711166,13.145799415518105,13.156893941166247
161,391,34.34951811882762,27.035992131827474,25.482617954805793,29.803214680679808,13.207398088737662,12.89334326461795
161,401,33.20193538090928,29.34667145577672,26.03774533151334,32.1452249960529,13.196037075837502,12.7856426687151
161,411,33.846098550124786,27.28884953153666,18.85400752540285,27.737173191211976,12.970297625447943,12.968593869835999
161,421,34.43084891103258,25.296564848097745,18.606498515912687,27.786525847682793,13.864096106494179,12.475529732701393
161,431,34.95415564468847,23.373987349009028,17.669454574844305,26.494681808608235,13.3291414627703,12.201006083612485
161,441,33.774769105741164,26.195872200559027,18.293116857293484,25.652631582119234,12.975704792582421,12.038977047746604
161,451,32.39395689345707,29.548129375719554,18.915741610157294,28.089687496586656,12.886036376047686,11.862093751187244
161,461,32.96649597683996,27.69855409526807,17.786175931217016,23.679785981993653,12.312999719656936,26.25899153365136
161,471,33.493947441399044,25.898661351354214,17.809140145129202,23.5933911279378,12.950436744469418,24.865767365815326
161,481,33.97484393526747,24.151420472574596,15.43720658795656,23.48755657621946,13.608104536837823,23.492122885880693
161,491,34.40786955743799,22.45962436762218,14.984364586124856,20.251353409030674,13.005514322046313,24.91781883549054
171,1,10.810818396329095,89.02787119641074,18.7873485059994,81.07046000297248,7.312097516532353,87.84351927727914
171,11,44.348965831431016,55.562753768633044,47.54111616712567,52.22425174463123,8.489681357669863,82.99039934913272
171,21,48.235361152708045,51.51264731449676,49.787226621235334,47.07267286940341,3.6341387963492107,92.09396480593794
171,31,48.7676098350958,50.88821424180713,50.411740194669505,48.78883740474118,1.9125724225707483,95.69095001940853
171,41,48.80160797570784,50.805062250885435,50.39872799925177,48.7536918191262,1.2673860999427484,96.83536520518008
171,51,49.054639010435494,50.238109100010576,49.86205749298788,49.253840950781694,1.002532499006519,96.95152972105015
171,61,48.93138393607022,50.577660812423375,50.0627326028428,48.697232264342546,0.7820217267247473,97.25704947553896
171,71,48.01671215868794,50.05336588400432,49.4884410402911,48.86463881701837,0.660161879527531,95.92658551814702
171,81,49.1491391912701,48.24998693816278,47.472477399287534,50.231116419213606,0.6083566373870076,94.78425138512173
171,91,47.98167712058674,49.97893997525391,48.86443379463311,48.536932152168355,1.100780204193591,94.74121999213673
171,101,48.98928947573191,49.589668415260675,48.55827701362776,48.90507578452236,1.1152902216372804,95.43827691156798
171,111,48.409531570453005,50.66213368150076,49.43743656306487,47.594529409698524,1.008982039623943,95.52223704960767
171,121,46.23227772846689,52.615023492904655,50.764532365225875,44.99945492116297,0.8170012862596842,94.4276789092273
171,131,45.625082266849944,52.298717179466294,49.752828836574196,44.39359868157658,1.2419348402905186,91.67649523872672
171,141,44.0486922502782,52.27608515895766,49.242934331129916,43.6104620806201,1.8673525283390793,89.09363132306424
171,151,44.96566062361134,49.976991656834805,46.84266333134107,45.12714579015562,2.7138279776779055,86.20328185855684
171,161,43.62817613057792,49.19988690181007,46.14651776775634,45.47904119818785,4.346580457696479,82.63414027754307
171,171,41.74141445397013,48.67649719164595,45.83322191461221,45.716421995592746,6.302548345999133,79.39123306751344
171,181,41.18310531535408,47.16898660952653,44.66078373986185,46.96180737094303,7.687363357287907,76.01114287625272
171,191,40.28387751847995,45.93822137975135,43.59384281781173,47.897777604842915,9.163539322237062,73.21161820119872
171,201,39.09474002069906,45.01952803918227,42.77707902893104,48.53342948201694,10.518535773940727,70.00887832284526
171,211,41.328110002822875,41.43504725502598,39.49682779111027,51.15788393846511,11.165494851119636,66.8165957227512
171,221,39.68257061676147,41.013177564604206,38.95363868891369,51.13020526591265,12.74219605975388,63.60015898517618
171,231,37.86160677676979,41.01783319695608,38.84634045571168,50.563908684300785,14.434926488907482,59.948736219773345
171,241,39.57822345414415,37.793118785666,35.88832396763091,52.029494988183615,15.360695782318837,56.531643366170755
171,251,37.469530460021325,38.41621486551892,36.18700597582498,50.77436840092891,16.880692238836925,53.46434354493289
171,261,38.93590723445005,35.39513989149532,33.4385105849187,51.76896016285436,17.82275542635808,50.37253985172852
171,271,36.612371734532914,36.730717411473925,34.30190900102763,49.73695932254979,12.478404860000804,47.776773434525595
171,281,37.886503610415076,33.88407424105282,31.727300482033638,50.69734593058458,12.737700902245624,45.471913800872954
171,291,35.37989315604206,36.06260548937127,33.043241757387335,48.50536513918617,20.739657030605304,42.952709779413574
171,301,36.51661238504358,33.36458013198287,30.90085705850844,48.53582192086303,13.946324254650538,40.78795197179438
171,311,35.71396930206362,33.524278652210995,30.88195672578591,46.684517566069125,13.950888836113062,39.50206416994936
171,321,34.85414402967701,33.98333002068939,30.926177456073216,45.3559318383214,14.503668162986536,37.06567141205529
171,331,35.819093413601095,31.497442888433657,29.088300213369138,45.48109227031685,14.46147462690566,35.80130919789421
171,341,36.69943735769451,29.099299936687338,24.7430295770772,44.4437579844101,14.111286082608906,34.51440261874567
171,351,33.78730725232753,33.54525749358214,26.772998186204827,42.136633062194846,14.642847893256825,33.404333525573854
171,361,34.645318485233354,31.235488698659125,25.452991343238356,34.607672088445646,12.946193266565723,32.81806807864498
171,371,35.434597695576045,28.997541743935507,24.267030403610967,41.55560408954408,13.102263710556471,31.05670828197055
171,381,36.151996416662776,26.837362002334288,26.109954118217217,33.57624018207178,12.307297648600759,30.577682321634697
171,391,34.99692313780432,28.538020890049587,26.805905654168466,39.0185241670793,12.366603228766767,30.135597720233076
171,401,33.74621634014987,30.660521830818592,24.720399498401697,36.95455412969154,12.646117383139108,28.745612707206263
171,411,34.43823025647101,28.61663488138967,26.497592262232317,36.32461964621311,11.964868666565856,28.807013858930365
171,421,35.073311294388205,26.635166918991477,25.807138662954475,36.59023825631822,11.968854303092744,27.495669378083083
171,431,35.64942176594599,24.72025242272563,24.94645436030177,34.748519710516064,16.885433988748403,27.58213405075986
171,441,34.33013802659627,27.372295228241285,25.952157906202718,33.66313951860952,16.82212027999572,25.822256171632603
171,451,32.83826383393168,30.552694705624234,27.013396130421263,27.362953587713214,11.510080812185315,24.769661585466732
171,461,33.446869936663695,28.712107784999052,25.920782597516673,30.859209237746327,16.06263335772599,25.328528861785994
171,471,34.01225092010577,26.919298185205083,25.689468477411282,28.96465937129637,15.84452400570446,24.44648142340053
171,481,34.532958866024074,25.17721815591596,25.520145080763413,29.010650105694697,15.66048541786958,23.613576565649772
171,491,35.00769206419878,23.488652212653673,24.895394430870223,28.16440471944524,14.997992372615618,24.166029210154655
181,1,10.315731223067813,89.50044708858408,17.493665021859396,82.00167536567811,6.5327680404728845,88.13797980277963
181,11,43.785411639976275,56.14945103624779,47.12583546828022,52.589119396835606,4.821277638437616,77.14173645330743
181,21,48.06130780997895,51.7970695446328,50.29613376801028,49.209678356302405,2.076627019776184,90.09940777541664
181,31,48.7304337569439,51.06872301674338,50.48332702824223,48.845022626964926,1.0575021806734106,94.9130895057681
181,41,48.849805438878185,50.889129390311496,50.388196119522156,48.77800728913417,0.7932363158583174,96.39815814781498
181,51,49.07818234005582,50.02256560646813,49.570863774746584,49.4430992110595,1.4439965859144488,96.06326340680867
181,61,49.14493080833736,50.44294532099379,49.974834228817684,49.018478169642115,0.29343071162258416,97.57982664968775
181,71,48.21914278113918,50.96363465956117,50.3173070311151,48.147685122317135,0.5512466829258539,96.97214398889311
181,81,49.27502513461757,48.72818880367855,48.26870934165895,50.20528840911682,0.40662084549277133,95.81879698102743
181,91,48.14291059823794,49.316392211068646,48.528037548545,49.35056685129141,1.0948146905378038,94.32993161952147
181,101,49.317705206080745,48.3976447111475,47.37070027704207,49.98799454868167,1.5222326152795354,94.05522511925054
181,111,49.00080455526938,49.44092126561175,48.33848568471532,49.03360000437887,1.4319248105150915,94.99188331784096
181,121,47.09680588724498,51.99946040021805,50.805678185152736,46.41856573125422,1.0535077054695556,95.5687918202504
181,131,46.70444368913615,52.337364140914325,50.66380334181304,45.56950622780146,1.1522992972003063,94.690729209742
181,141,45.269683614345965,53.10968153316301,50.80238092056837,44.08400283776246,1.4176136484605633,93.12548864100206
181,151,46.36627216180365,51.20697472622883,48.43571563996119,45.08839229111505,1.8608443419307088,90.92547235028519
181,161,45.08610674867597,51.025161084175785,47.88859360909696,44.58935184137929,3.1467723666492984,87.77983039635757
181,171,43.17311477644517,51.00971108541557,47.801277495977565,44.150276459089646,4.711646250405123,84.82732607040796
181,181,42.63788209956973,49.788463009609536,46.720773497917676,45.03679699904154,6.106151674100314,81.48764140653036
181,191,41.71345149014648,48.7758759016194,45.91273058756783,45.76318470501836,7.310443295017654,79.24570933052605
181,201,40.462576965947314,47.99224971827592,45.31980620255527,46.36995909330855,8.552270355315557,76.25879477505407
181,211,42.936090537351454,44.48790761491102,42.16402369839517,49.370761571533336,8.767734921694103,73.54110988554028
181,221,41.14550919557294,44.11765117401884,41.82707827274368,49.520750236371725,10.091827647726243,70.53717714314351
181,231,39.142618314109114,44.068280052468154,41.7854941848823,49.42390781548611,10.691946612883434,67.36478627038393
181,241,41.05363087203845,40.92333737756333,38.84704439460711,51.54708745720886,10.949588799651368,64.16293950305129
181,251,38.702456027286786,41.39388074924374,39.11019631054424,50.75839931124514,12.208853447102141,60.96913332123882
181,261,40.339562202235626,38.44359220182479,36.28786858466327,52.30227984465373,12.593114904297048,58.400841912856194
181,271,37.726907912242154,39.53023957148282,37.02294462968534,50.772348004245146,13.72881737870599,55.52965621095935
181,281,39.143041131188674,36.74738283472765,34.29955033913991,52.063380122288905,13.813204689408115,53.54960493686431
181,291,36.32198307452308,38.59149841922527,35.518986291267794,50.13604551483428,15.185306812009012,51.00054007535885
181,301,37.56964726751182,35.95102413881274,33.12974929725071,50.67779308828362,15.4338151917144,48.642941417963314
181,311,36.66135219674087,35.94067734891275,32.524556086190294,49.26896909807995,15.49198777718177,47.47352302448056
181,321,35.674470738926786,36.22132224286311,32.40909790570797,48.129454668854635,16.26545309981217,44.91551674597166
181,331,36.72484420919812,33.77946497040728,30.366036683870632,48.51346831624758,16.35069338870876,43.20560746889648
181,341,37.695436036987054,31.41794710278914,19.52987232118295,47.81613635981883,15.915386551505229,41.98721622608973
181,351,34.43326106259965,35.42998920810753,30.940116721842276,45.35538613200228,16.692875082039542,40.70949919869141
181,361,35.350819694206606,33.15472281514128,20.111384347146096,44.543582035631744,16.098673897039976,39.64589276094053
181,371,36.202518226607836,30.946225461407188,18.945316502825197,45.205040009007035,16.496946043749723,37.606836385389705
181,381,36.985135300102975,28.810286276840714,18.116349293290888,43.88105205742962,15.4960251839247,37.08429796212448
181,391,35.68182246421363,30.298434428114284,18.52387386746748,42.89230341426954,15.740662887049448,36.4763937921796
181,401,34.27910602464179,32.215830893050025,19.268314697013235,40.78203068647676,16.012785518721127,35.01806724709088
181,411,35.01100811862901,30.1928280808968,18.380317644057236,40.243697171039976,15.246055037602948,34.37943979497874
181,421,35.68730688778538,28.228861960152102,24.481535782947116,40.575276706789616,15.570130378564857,31.63294318302264
181,431,36.30589020006648,26.32800752055793,24.602335189232647,38.81684859262107,9.584262821777843,31.39273252917047
181,441,34.840349338802575,28.77098436736266,24.392763995616644,37.66568113968655,9.578674555712867,31.405166677159794
181,451,33.21332695062709,31.754290058388467,25.510238259314406,36.323876408459846,15.753532103580778,30.188708039554847
181,461,33.84429896548994,29.927467817581423,24.28694270977297,34.698834915908314,9.085893395453509,23.62384743447566
181,471,34.43242499034892,28.146361174633938,23.736954624344694,34.7911231003838,9.180008397234293,22.533921201177655
181,481,34.97619658365183,26.41389807891037,23.894712382065478,34.85605047560346,9.288053842230026,21.485084172717293
181,491,35.4742483596301,24.732847873246246,23.133156775144755,33.92923139260905,8.751523020532453,22.36583258493238
191,1,9.866654998268803,89.93623854670848,16.65995487996023,82.8433156400963,5.887227747619376,88.51073256334632
191,11,43.207628244217574,56.74077135277308,46.27825168172613,53.44768820318584,5.034448124964587,75.47786639609699
191,21,47.84641371209846,52.00722947584266,47.72575716110264,49.81690838265607,2.2899627093468276,89.55561095997243
191,31,48.65558952948862,51.05396654014503,50.11640655384825,48.93066526807284,2.2385487088735405,94.12372507653745
191,41,48.83765066841963,50.65521519698343,50.43017089163268,48.535452895941894,1.4932376434630255,95.77601708036201
191,51,49.11181199566445,50.52357852810363,49.995264052872166,49.328983862010446,0.9363875650481928,96.96633074893273
191,61,49.23049146490626,49.889395693385374,49.35271377487918,49.788466746830075,1.1133177136496653,96.52135094961166
191,71,48.44009593198736,51.250858960710296,50.85941481179815,48.12892264040259,0.6700429244627036,97.59803692216342
191,81,49.47465027001523,49.61185109729184,49.29141563528098,49.27081980174471,0.7802336587283899,96.62243398921541
191,91,48.261587563861724,49.614321363406525,49.32981896455784,49.162906368951575,1.733777948768981,94.59502745329927
191,101,49.468516208954526,47.9412204259657,47.36737363466981,50.45895612770316,1.841546292857041,93.70465846302993
191,111,49.284522149410584,48.36712338204583,47.57021052725288,49.894520106743485,1.3184520556484667,94.41378317680179
191,121,47.600171944641296,50.86860936545568,49.95823219169296,47.56080422828905,0.6762456797347375,95.58126262691144
191,131,47.41528882143749,51.526699730056805,50.49051709565754,46.84975489295298,0.4818191791477306,96.1163084083876
191,141,46.16952920301331,52.92635358510351,51.44085293469611,45.144432190892566,0.6808172566475832,95.39801421030508
191,151,47.44964565841898,51.37821740016793,49.410152559348624,46.03261666488645,0.761718204254244,94.24142253432044
191,161,46.29749852968172,51.842580553133466,49.26123151288708,44.9502107352359,1.2424500844738915,92.34289169225886
191,171,44.44060085861801,52.47210846014183,49.447030152944876,43.807896007086754,1.6909668215880327,90.55508806626716
191,181,43.97607242897557,51.64782787092717,48.47480994715735,44.145165497447145,2.0597765589185912,88.4121480137129
191,191,43.087382049847115,50.986262688569596,47.837202370868475,44.3886935943134,1.6840191016090418,87.18127093715208
191,201,41.80003366677359,50.4844528597795,47.41274008434717,44.59612720516042,2.1261687405977843,84.89616434555299
191,211,44.50740305402385,47.0331259528421,44.24850339927613,47.552684562673186,2.142385279478046,83.5355377156516
191,221,42.62145758263338,46.87317369755091,44.10283823052764,47.48354131203279,2.7967741718627774,81.5715206023219
191,231,40.47549351820726,46.92330910068247,44.12027827917103,47.37635321154306,3.3789759744560626,79.89820779063707
191,241,42.58806951354446,43.84579369994259,41.139583628166164,49.79023272943555,3.6523205683315205,77.44822913192179
191,251,40.025410307067695,44.30730975684335,41.36601243211539,49.192156310100145,4.659988322289041,75.21865065339867
191,261,41.84504630947127,41.42187191816805,38.48646776065623,51.10916502027544,5.118984426242145,72.95513033982002
191,271,38.96347652583722,42.380645676694186,38.98419741179458,50.01028565240252,6.262099901555147,70.5664308236215
191,281,40.536667274655706,39.660905584172895,36.249238087737034,51.54593247613513,6.730140074691981,68.6748689569325
191,291,37.40910000341803,41.25830937879106,37.32629293035151,49.88934949931736,7.594443593025025,66.97796565047601
191,301,38.78465908451451,38.67869941937143,34.722690010478,51.03716422559989,8.542254955129629,64.0505996930548
191,311,37.77018488087105,38.53313240080195,34.18396449398685,50.35002730911392,9.673479410826399,61.35593778036812
191,321,36.669197498814995,38.654374980510056,33.97498189187141,49.519341785651186,10.372679447524973,59.44753910720388
191,331,37.82384642650046,36.26167112002945,31.718688319690465,50.236286959669485,10.855964866279098,57.662959632729304
191,341,38.90495983616311,33.94113382711628,29.691048294849352,50.32660216573067,11.90827051095912,54.74016290656355
191,351,35.26978841796151,37.531753653045484,32.053275621514935,47.752738109340925,10.739215220845065,54.86302963476464
191,361,36.26615683653019,35.29673178093031,30.11326579324265,47.66394119800133,11.740028066230083,51.80601028157661
191,371,37.20098749624971,33.122814409926775,28.298161556754604,48.30780991366926,13.163542199074316,50.73587514885587
191,381,38.07103433433523,31.015578258631283,26.76388536913194,47.65725288676897,12.961643780252421,48.17845935402062
191,391,36.59821146173863,32.291670648778364,27.289645070015634,46.584157160855014,12.993242843281092,47.829963102551496
191,401,35.03742578735826,33.988233173865076,28.215844701728788,44.63496180637398,13.241281231394202,46.101351856458386
191,411,35.8297234457348,31.990700953575125,26.812576853815457,44.39046902943443,13.470500833797358,45.1714276877015
191,421,36.56919103413356,30.048334176524268,25.50262120578476,44.716215499622216,13.720966449571426,44.35156584703164
191,431,37.25369310467826,28.165113303278194,24.43234582606779,43.416604637882486,14.528666859296022,42.2083574047311
191,441,35.60643175050659,30.38544438565281,25.419197665943333,42.12200030003659,14.242649327292634,42.29903829162937
191,451,33.81954285595125,33.145654081177476,26.789452623154585,40.56952743124835,13.897056262321152,42.57836945390779
191,461,34.49185334402809,31.336089784365136,25.21864089214228,39.30763208567948,14.60832800326105,40.05989738116394
191,471,35.12296007415544,29.569855708090216,24.308281621089428,39.41879539603948,14.61662916905963,39.43203218018327
191,481,35.71134354146584,27.849836212404544,23.47041880219017,39.48615931799794,14.693071341546768,38.711968186508095
191,491,36.25562222991871,26.178766649676778,22.691202845907128,38.672891071019905,15.042998823927048,37.39439759408569
201,1,9.455989198794818,90.33895425842647,15.962976128705774,83.6091779830605,5.498355350444861,88.70731789617882
201,11,42.60148840515279,57.329236342650724,45.411171808603484,54.31885347771811,5.051339070555307,77.50218148632771
201,21,47.645909823775824,52.171254940978905,50.46523334696903,49.29142019144193,4.252134601930121,87.64459370052873
201,31,48.582738558734476,51.267682174887064,50.2964057260389,48.51568356538362,2.6172243503204395,92.95262947170457
201,41,48.81269292163352,50.994814625184425,50.53474352532857,48.66308181873365,1.4282548599782399,95.5252697432705
201,51,49.17029787465546,50.58863719865755,50.00131489023973,49.05774917410499,1.1355627848350567,96.48230243052564
201,61,49.25045057590887,49.97611126340893,49.28252980783554,50.01535973594039,0.9381712207555549,96.5235417987994
201,71,48.58788112898808,50.78987554192524,50.204375023879145,48.869154348246326,0.8920044353227488,96.82609364981698
201,81,49.71162538392938,49.96663238290454,49.69956819135325,49.20231863442777,0.5767689246202629,97.48498101805995
201,91,48.423900201582086,50.43646570275756,50.27834272667357,48.19567470691794,0.44761480801670017,96.57648631937418
201,101,49.57405159961993,48.36886790431913,48.40457593397521,50.04197583242295,1.3172456398651413,94.87813856428158
201,111,49.389381198180786,48.014059802029344,47.844562444268284,50.05998006287048,1.9471042671616547,93.59569588617428
201,121,47.82820210535495,49.87573371469136,49.18160207249612,48.11450881002558,1.8237654581501677,93.44805283563024
